,Year,TotalEmission,CummulativeEmission,ResultTotalGDP,CummulativeGDP,EmissionIntensity,CummulativeEmissionIntensity,ID,ScenarioName
3923,2026,-661420.3861,-3945582.259,29228.49318,538947.8233,-22.62930155,-0.016852647,combination2.168,
3924,2027,-650882.3441,-4596464.603,17531.87235,556479.6957,-37.12566068,-0.018973074,combination2.168,
3925,2028,-702355.4751,-5298820.078,28654.361,585134.0567,-24.51129429,-0.021123018,combination2.168,
3926,2029,-696035.8856,-5994855.964,17040.68808,602174.7448,-40.84552702,-0.023121252,combination2.168,
3927,2030,-728430.7784,-6723286.742,26587.2661,628762.0109,-27.39773151,-0.02508313,combination2.168,
3928,2010,-106505.3216,-106505.3216,79854.08597,79854.08597,-1.333749179,-0.000920545,combination2.169,
3929,2011,19916.86778,-86588.45381,65164.78225,145018.8682,0.305638523,-0.000783047,combination2.169,
3930,2012,-16689.32673,-103277.7805,70687.36503,215706.2333,-0.236100564,-0.0009317,combination2.169,
3931,2013,12467.92971,-90809.85084,54096.59819,269802.8314,0.2304753,-0.00085758,combination2.169,
3932,2014,-21711.20143,-112521.0523,65219.08684,335021.9183,-0.332896434,-0.001024345,combination2.169,
3933,2015,7414.98279,-105106.0695,54096.59819,389118.5165,0.137069299,-0.000990172,combination2.169,
3934,2016,-25137.74443,-130243.8139,57389.95517,446508.4716,-0.43801645,-0.001159163,combination2.169,
3935,2017,-6529.334648,-136773.1486,46267.46652,492775.9382,-0.141121508,-0.001207915,combination2.169,
3936,2018,-39171.29943,-175944.448,57389.95517,550165.8933,-0.682546263,-0.001436856,combination2.169,
3937,2019,-193670.4054,-369614.8534,46267.46652,596433.3599,-4.185887406,-0.002459024,combination2.169,
3938,2020,-331762.1678,-701377.0213,57389.95517,653823.315,-5.780840338,-0.004109571,combination2.169,
3939,2021,-392668.7541,-1094045.775,45379.718,699203.033,-8.652957121,-0.005950237,combination2.169,
3940,2022,-491646.2873,-1585692.063,56502.20665,755705.2397,-8.701364362,-0.008124646,combination2.169,
3941,2023,-522434.9302,-2108126.993,45379.718,801084.9577,-11.51252042,-0.010300705,combination2.169,
3942,2024,-591073.5814,-2699200.574,53742.27553,854827.2332,-10.99829837,-0.012620294,combination2.169,
3943,2025,-604488.9559,-3303689.53,42445.64091,897272.8741,-14.24148494,-0.014851558,combination2.169,
3944,2026,-660465.457,-3964154.987,53450.58968,950723.4638,-12.35656072,-0.017145456,combination2.169,
3945,2027,-649932.9764,-4614087.963,41753.96885,992477.4327,-15.5657772,-0.019265689,combination2.169,
3946,2028,-692027.6964,-5306115.66,43226.5274,1035703.96,-16.00932895,-0.021385696,combination2.169,
3947,2029,-695467.3218,-6001582.982,31612.85448,1067316.815,-21.99951043,-0.02338382,combination2.169,
3948,2030,-728801.7089,-6730384.691,42735.34313,1110052.158,-17.05384011,-0.02534827,combination2.169,
3949,2010,-110273.467,-110273.467,84339.85126,84339.85126,-1.307489465,-0.000953696,combination2.170,
3950,2011,20073.75076,-90199.71626,69650.54754,153990.3988,0.288206647,-0.000816422,combination2.170,
3951,2012,-16530.64424,-106730.3605,75173.13032,229163.5291,-0.21990097,-0.000965264,combination2.170,
3952,2013,12628.18571,-94102.17479,58582.36348,287745.8926,0.215562926,-0.000891302,combination2.170,
3953,2014,-21549.57807,-115651.7529,69704.85212,357450.7447,-0.309154634,-0.001058197,combination2.170,
3954,2015,7577.785523,-108073.9673,58582.36348,416033.1082,0.129352677,-0.00102413,combination2.170,
3955,2016,-24973.93371,-133047.901,61875.72046,477908.8286,-0.403614431,-0.001193207,combination2.170,
3956,2017,-6364.672134,-139412.5732,50753.23181,528662.0605,-0.125404273,-0.001242026,combination2.170,
3957,2018,-39005.92744,-178418.5006,61875.72046,590537.7809,-0.630391487,-0.001471018,combination2.170,
3958,2019,-161941.059,-340359.5596,50753.23181,641291.0127,-3.190753637,-0.002328162,combination2.170,
3959,2020,-281263.6859,-621623.2455,61875.72046,703166.7332,-4.545622803,-0.00372998,combination2.170,
3960,2021,-326593.0428,-948216.2883,49865.48329,753032.2165,-6.54948115,-0.005263064,combination2.170,
3961,2022,-413740.2942,-1361956.582,60987.97194,814020.1884,-6.783965445,-0.007095154,combination2.170,
3962,2023,-434387.3107,-1796343.893,49865.48329,863885.6717,-8.711182206,-0.008906365,combination2.170,
3963,2024,-495352.3441,-2291696.237,58228.04082,922113.7125,-8.507109927,-0.010852234,combination2.170,
3964,2025,-502486.1753,-2794182.413,47052.37045,969166.083,-10.67929565,-0.012708597,combination2.170,
3965,2026,-553327.4622,-3347509.875,58057.31923,1027223.402,-9.530709815,-0.014632084,combination2.170,
3966,2027,-538958.4457,-3886468.32,46360.6984,1073584.101,-11.6253306,-0.016391694,combination2.170,
3967,2028,-577856.1348,-4464324.455,47833.25695,1121417.358,-12.08063535,-0.01816325,combination2.170,
3968,2029,-578732.7247,-5043057.18,36219.58403,1157636.942,-15.97844758,-0.019827022,combination2.170,
3969,2030,-608893.7082,-5651950.888,45766.16205,1203403.104,-13.30445205,-0.021469246,combination2.170,
3970,2010,-112344.185,-112344.185,84346.70004,84346.70004,-1.331933377,-0.000971057,combination2.171,
3971,2011,20114.90268,-92229.28231,69657.39632,154004.0964,0.288769086,-0.000833457,combination2.171,
3972,2012,-16490.31455,-108719.5969,75179.9791,229184.0755,-0.219344495,-0.000981995,combination2.171,
3973,2013,12667.70912,-96051.88774,58589.21226,287773.2877,0.216212313,-0.00090775,combination2.171,
3974,2014,-21510.84528,-117562.733,69711.7009,357484.9886,-0.308568648,-0.001074382,combination2.171,
3975,2015,7615.743088,-109946.9899,58589.21226,416074.2009,0.129985415,-0.001040069,combination2.171,
3976,2016,-17596.73624,-127543.7262,61882.56924,477956.7701,-0.284356911,-0.001163664,combination2.171,
3977,2017,5415.780092,-122127.9461,50760.08059,528716.8507,0.106693686,-0.001143675,combination2.171,
3978,2018,-23703.00586,-145830.9519,61882.56924,590599.4199,-0.383032026,-0.001288057,combination2.171,
3979,2019,-175413.0483,-321244.0003,50760.08059,641359.5005,-3.455728326,-0.002215655,combination2.171,
3980,2020,-311229.651,-632473.6513,61882.56924,703242.0698,-5.029358911,-0.003765576,combination2.171,
3981,2021,-370374.9711,-1002848.622,49872.33207,753114.4018,-7.426461841,-0.005502994,combination2.171,
3982,2022,-467884.9221,-1470733.544,60994.82072,814109.2225,-7.670895932,-0.007573515,combination2.171,
3983,2023,-497499.658,-1968233.202,49872.33207,863981.5546,-9.975464096,-0.009646751,combination2.171,
3984,2024,-565258.0694,-2533491.272,58234.8896,922216.4442,-9.706519122,-0.01186603,combination2.171,
3985,2025,-577940.0642,-3111431.336,46938.25497,969154.6992,-12.3127727,-0.014000166,combination2.171,
3986,2026,-632596.6813,-3744028.017,58060.74362,1027215.443,-10.89542851,-0.016198149,combination2.171,
3987,2027,-622297.5599,-4366325.577,46364.12279,1073579.566,-13.42196342,-0.018228991,combination2.171,
3988,2028,-664025.8523,-5030351.43,47836.68134,1121416.247,-13.88110199,-0.020263926,combination2.171,
3989,2029,-667172.4838,-5697523.913,36223.00842,1157639.255,-18.41847248,-0.022181372,combination2.171,
3990,2030,-699351.6677,-6396875.581,45769.58644,1203408.842,-15.27983367,-0.024066905,combination2.171,
3991,2010,-111350.0306,-111350.0306,90766.45428,90766.45428,-1.22677515,-0.000964958,combination3.1,
3992,2011,19753.42601,-91596.60455,76077.15056,166843.6048,0.259649919,-0.000832357,combination3.1,
3993,2012,-17315.8823,-108912.4868,81599.73334,248443.3382,-0.212205133,-0.000989157,combination3.1,
3994,2013,11377.79668,-97534.69017,65008.9665,313452.3047,0.175018883,-0.000926099,combination3.1,
3995,2014,-23265.33577,-120800.0259,76131.45515,389583.7598,-0.305594261,-0.001106524,combination3.1,
3996,2015,6862.017723,-113938.0082,61850.15472,451433.9146,0.110945846,-0.001077959,combination3.1,
3997,2016,-27484.45267,-141422.4609,65143.5117,516577.4263,-0.421906218,-0.001263313,combination3.1,
3998,2017,-9107.747314,-150530.2082,54021.02305,570598.4493,-0.16859635,-0.001328904,combination3.1,
3999,2018,-41981.64416,-192511.8524,65143.5117,635741.961,-0.644448588,-0.001575053,combination3.1,
4000,2019,-196140.3718,-388652.2242,54021.02305,689762.9841,-3.630815573,-0.002611706,combination3.1,
4001,2020,-333886.4395,-722538.6637,65143.5117,754906.4958,-5.125398229,-0.004274221,combination3.1,
4002,2021,-394739.2683,-1117277.932,53133.27454,808039.7703,-7.42922908,-0.006125928,combination3.1,
4003,2022,-493562.2846,-1610840.217,64255.76318,872295.5335,-7.681214262,-0.008310066,combination3.1,
4004,2023,-524392.8922,-2135233.109,53133.27454,925428.808,-9.869387814,-0.010495462,combination3.1,
4005,2024,-593073.6472,-2728306.756,61495.83206,986924.6401,-9.644127534,-0.012824006,combination3.1,
4006,2025,-607245.3564,-3335552.112,50252.37916,1037177.019,-12.08391257,-0.015066485,combination3.1,
4007,2026,-662727.3983,-3998279.511,61257.32793,1098434.347,-10.8187448,-0.017369213,combination3.1,
4008,2027,-652232.1865,-4650511.697,49560.7071,1147995.054,-13.16026797,-0.019497862,combination3.1,
4009,2028,-694465.1874,-5344976.884,51033.26565,1199028.32,-13.60808834,-0.021626191,combination3.1,
4010,2029,-698138.5762,-6043115.461,39419.59273,1238447.913,-17.7104462,-0.023632792,combination3.1,
4011,2030,-730675.7354,-6773791.196,48966.17075,1287414.083,-14.92205178,-0.02560289,combination3.1,
4012,2010,-106585.992,-106585.992,90509.20187,90509.20187,-1.17762603,-0.000924931,combination3.2,
4013,2011,19631.32322,-86954.66881,75819.89815,166329.1,0.258920464,-0.00079322,combination3.2,
4014,2012,-17433.47735,-104388.1462,81342.48092,247671.5809,-0.214321928,-0.000950832,combination3.2,
4015,2013,11264.45271,-93123.69344,64751.71409,312423.295,0.173963776,-0.000888517,combination3.2,
4016,2014,-23374.66683,-116498.3603,75874.20273,388297.4978,-0.308071334,-0.001069621,combination3.2,
4017,2015,6756.478373,-109741.8819,61592.90231,449890.4001,0.10969573,-0.001041675,combination3.2,
4018,2016,-27586.4058,-137328.2877,64886.25929,514776.6594,-0.425150195,-0.001227594,combination3.2,
4019,2017,-9206.305242,-146534.5929,53763.77064,568540.43,-0.171236227,-0.001293702,combination3.2,
4020,2018,-42076.98454,-188611.5775,64886.25929,633426.6893,-0.648472959,-0.001540323,combination3.2,
4021,2019,-154819.279,-343430.8565,53763.77064,687190.4599,-2.879620925,-0.002360831,combination3.2,
4022,2020,-268056.7574,-611487.6139,64886.25929,752076.7192,-4.131179087,-0.003697947,combination3.2,
4023,2021,-308681.8284,-920169.4422,52876.02212,804952.7413,-5.83784135,-0.005147973,combination3.2,
4024,2022,-391869.1245,-1312038.567,63998.51077,868951.2521,-6.12309755,-0.006884253,combination3.2,
4025,2023,-409771.8629,-1721810.43,52876.02212,921827.2742,-7.749672657,-0.008593739,combination3.2,
4026,2024,-468246.537,-2190056.967,61238.57965,983065.8539,-7.646267103,-0.010434033,combination3.2,
4027,2025,-473711.1712,-2663768.138,49941.94502,1033007.799,-9.485236727,-0.012184854,combination3.2,
4028,2026,-523138.7205,-3186906.858,60946.8938,1093954.693,-8.583517352,-0.014004172,combination3.2,
4029,2027,-507554.4679,-3694461.326,49250.27297,1143204.966,-10.30561736,-0.015661922,combination3.2,
4030,2028,-545656.4004,-4240117.727,50722.83152,1193927.797,-10.75760923,-0.017335383,combination3.2,
4031,2029,-545718.489,-4785836.216,39109.1586,1233036.956,-13.95372615,-0.018904761,combination3.2,
4032,2030,-575793.1482,-5361629.364,48655.73662,1281692.692,-11.83402386,-0.020458235,combination3.2,
4033,2010,-75898.19603,-75898.19603,89177.01203,89177.01203,-0.851095975,-0.000667213,combination3.3,
4034,2011,18833.07277,-57065.12326,74487.70831,163664.7203,0.252834638,-0.000541433,combination3.3,
4035,2012,-18203.47353,-75268.59679,80010.29109,243675.0114,-0.227514152,-0.000704477,combination3.3,
4036,2013,10521.12454,-64747.47225,63419.52425,307094.5357,0.165897248,-0.000647136,combination3.3,
4037,2014,-24092.8,-88840.27225,74542.0129,381636.5486,-0.32321102,-0.000832793,combination3.3,
4038,2015,6062.171748,-82778.1005,60260.71247,441897.2611,0.100599072,-0.000809016,combination3.3,
4039,2016,-28258.15791,-111036.2584,63554.06945,505451.3305,-0.444631762,-0.000998751,combination3.3,
4040,2017,-9856.685872,-120892.9443,52431.58081,557882.9113,-0.187991392,-0.001068352,combination3.3,
4041,2018,-42707.09458,-163600.0389,63554.06945,621436.9808,-0.671980488,-0.00131817,combination3.3,
4042,2019,-91995.73485,-255595.7737,52431.58081,673868.5616,-1.754586328,-0.001809871,combination3.3,
4043,2020,-167096.5412,-422692.3149,63554.06945,737422.631,-2.62920286,-0.002647762,combination3.3,
4044,2021,-177514.7186,-600207.0335,51543.83229,788966.4633,-3.443956545,-0.003485394,combination3.3,
4045,2022,-235732.4546,-835939.4881,62666.32093,851632.7843,-3.761708859,-0.004533897,combination3.3,
4046,2023,-234573.7871,-1070513.275,51543.83229,903176.6165,-4.550957441,-0.005515814,combination3.3,
4047,2024,-277628.9336,-1348142.209,59906.38981,963083.0064,-4.634379311,-0.006610395,combination3.3,
4048,2025,-270050.6753,-1618192.884,48609.75519,1011692.762,-5.555483139,-0.007611249,combination3.3,
4049,2026,-309499.9756,-1927692.86,59614.70397,1071307.466,-5.191671768,-0.00869061,combination3.3,
4050,2027,-294503.6989,-2222196.558,48492.21532,1119799.681,-6.073216019,-0.009654886,combination3.3,
4051,2028,-317629.3848,-2539825.943,49964.77386,1169764.455,-6.357066394,-0.010631301,combination3.3,
4052,2029,-312584.7043,-2852410.648,38351.10095,1208115.556,-8.150605761,-0.011531899,combination3.3,
4053,2030,-338396.838,-3190807.486,47897.67897,1256013.235,-7.06499449,-0.012446767,combination3.3,
4054,2010,-113530.9566,-113530.9566,90850.06109,90850.06109,-1.249651957,-0.00098327,combination3.4,
4055,2011,19813.63006,-93717.32653,76160.75737,167010.8185,0.260155371,-0.000850216,combination3.4,
4056,2012,-17249.81052,-110967.1371,81683.34015,248694.1586,-0.211179054,-0.00100654,combination3.4,
4057,2013,11450.52075,-99516.6163,65092.57331,313786.7319,0.175911324,-0.000942982,combination3.4,
4058,2014,-23186.56716,-122703.1835,76215.06196,390001.7939,-0.304225524,-0.001122891,combination3.4,
4059,2015,6946.910249,-115756.2732,61933.76153,451935.5554,0.112166774,-0.001093796,combination3.4,
4060,2016,-27393.36226,-143149.6355,65227.11851,517162.6739,-0.419968916,-0.001278608,combination3.4,
4061,2017,-9010.390053,-152160.0255,54104.62986,571267.3038,-0.166536396,-0.001343649,combination3.4,
4062,2018,-41877.26269,-194037.2882,65227.11851,636494.4223,-0.64202227,-0.001589239,combination3.4,
4063,2019,-196602.119,-390639.4072,54104.62986,690599.0522,-3.633739285,-0.002628324,combination3.4,
4064,2020,-334919.7643,-725559.1715,65227.11851,755826.1707,-5.134670547,-0.004295962,combination3.4,
4065,2021,-396052.3531,-1121611.525,53216.88135,809043.052,-7.442231545,-0.006153812,combination3.4,
4066,2022,-495256.0053,-1616867.53,64339.36999,873382.422,-7.697557581,-0.008345422,combination3.4,
4067,2023,-526270.8578,-2143138.388,53216.88135,926599.3034,-9.88917134,-0.010538628,combination3.4,
4068,2024,-595135.1215,-2738273.509,61579.43887,988178.7422,-9.664510305,-0.012875247,combination3.4,
4069,2025,-608776.879,-3347050.388,50282.80425,1038461.546,-12.10705903,-0.015123368,combination3.4,
4070,2026,-664979.8388,-4012030.227,61287.75302,1099749.3,-10.85012594,-0.0174339,combination3.4,
4071,2027,-654673.8729,-4666704.1,49591.1322,1149340.432,-13.20143025,-0.0195705,combination3.4,
4072,2028,-696995.1742,-5363699.274,51063.69074,1200404.122,-13.649526,-0.021706565,combination3.4,
4073,2029,-700660.7315,-6064360.006,39450.01782,1239854.14,-17.76072028,-0.023720403,combination3.4,
4074,2030,-733286.154,-6797646.16,48996.59584,1288850.736,-14.96606328,-0.025697526,combination3.4,
4075,2010,-98914.32031,-98914.32031,69781.81598,69781.81598,-1.417479883,-0.00085342,combination3.5,
4076,2011,17398.8474,-81515.47292,57462.31466,127244.1306,0.302787096,-0.00073348,combination3.5,
4077,2012,-16541.79254,-98057.26546,68444.2267,195688.3573,-0.241682803,-0.000880316,combination3.5,
4078,2013,13647.86951,-84409.39595,57312.78913,253001.1465,0.238129564,-0.000798625,combination3.5,
4079,2014,-17816.18425,-102225.5802,68435.27777,321436.4242,-0.26033626,-0.000939587,combination3.5,
4080,2015,12942.57671,-89283.00349,54153.97735,375590.4016,0.238995866,-0.000869486,combination3.5,
4081,2016,-26251.75224,-115534.7557,65276.466,440866.8676,-0.402162584,-0.001047272,combination3.5,
4082,2017,-2096.818179,-117631.5739,54153.97735,495020.8449,-0.03871956,-0.001071942,combination3.5,
4083,2018,-34971.99788,-152603.5718,65276.466,560297.3109,-0.53575201,-0.001279363,combination3.5,
4084,2019,-189704.4691,-342308.0409,54153.97735,614451.2883,-3.503056994,-0.002282385,combination3.5,
4085,2020,-328029.73,-670337.7708,65276.466,679727.7543,-5.025237273,-0.003915981,combination3.5,
4086,2021,-389169.9351,-1059507.706,53266.22883,732993.9831,-7.306128923,-0.005741719,combination3.5,
4087,2022,-488381.2042,-1547888.91,64388.71748,797382.7006,-7.584887901,-0.007903063,combination3.5,
4088,2023,-519403.6742,-2067292.584,53266.22883,850648.9294,-9.751087802,-0.010067766,combination3.5,
4089,2024,-588276.249,-2655568.833,61628.78636,912277.7158,-9.5454784,-0.012377566,combination3.5,
4090,2025,-601925.6249,-3257494.458,50332.15173,962609.8675,-11.959068,-0.014600471,combination3.5,
4091,2026,-658136.2037,-3915630.662,61337.10051,1023946.968,-10.72982254,-0.016887311,combination3.5,
4092,2027,-647837.8571,-4563468.519,49640.47968,1073587.448,-13.05059623,-0.019001668,combination3.5,
4093,2028,-690166.7782,-5253635.297,51113.03823,1124700.486,-13.50275394,-0.021116868,combination3.5,
4094,2029,-693840.6485,-5947475.946,39499.36531,1164199.851,-17.56586829,-0.023111149,combination3.5,
4095,2030,-726473.6914,-6673949.637,49045.94333,1213245.795,-14.81210559,-0.025069952,combination3.5,
4096,2010,-113917.1122,-113917.1122,90625.26002,90625.26002,-1.257012804,-0.000986429,combination3.6,
