"","Year","TotalEmission","CummulativeEmission","ResultTotalGDP","CummulativeGDP","EmissionIntensity","CummulativeEmissionIntensity","ID","Category","ScenarioName"
"76",2022,2458409.27180455,40373153.9210039,267027195.001496,2315416852.70475,0.00920658763535592,0.27727560819118,"combination1.3","Q3","Pengadaan lampu tenaga surya hemat energi (LTSHE)"
"77",2023,2586011.06210828,42959164.9831122,288305891.056796,2603722743.76154,0.00896967818669665,0.286244805944924,"combination1.3","Q3","Pengadaan lampu tenaga surya hemat energi (LTSHE)"
"78",2024,2703783.73822683,45662948.721339,311478316.936225,2915201060.69777,0.00868048782599664,0.294924851299232,"combination1.3","Q3","Pengadaan lampu tenaga surya hemat energi (LTSHE)"
"79",2025,2861751.0961442,48524699.8174832,336724563.727036,3251925624.4248,0.00849878923137923,0.303423233879343,"combination1.3","Q3","Pengadaan lampu tenaga surya hemat energi (LTSHE)"
"80",2026,3009883.02119144,51534582.8386746,364242603.978215,3616168228.40302,0.00826340188741748,0.31168626204082,"combination1.3","Q3","Pengadaan lampu tenaga surya hemat energi (LTSHE)"
"81",2027,3198236.41894107,54732819.2576157,394250125.222564,4010418353.62558,0.00811220140294334,0.31979812058917,"combination1.3","Q3","Pengadaan lampu tenaga surya hemat energi (LTSHE)"
"82",2028,3386735.25335777,58119554.5109735,426986556.699655,4437404910.32524,0.00793171400883241,0.32772952015419,"combination1.3","Q3","Pengadaan lampu tenaga surya hemat energi (LTSHE)"
"83",2029,3605430.53947403,61724985.0504475,462715310.151707,4900120220.47694,0.00779189808587042,0.335521130193954,"combination1.3","Q3","Pengadaan lampu tenaga surya hemat energi (LTSHE)"
"84",2030,3844265.35151952,65569250.401967,501726257.87281,5401846478.34976,0.00766207726065248,0.343182943791127,"combination1.3","Q3","Pengadaan lampu tenaga surya hemat energi (LTSHE)"
"85",2010,13737029.8124344,13737029.8124344,112108183.424313,112108183.424313,0.122533693730829,0.12253481011186,"combination1.4","Q3","Pengembangan agroforestry"
"86",2011,1766850.18091818,15503879.9933526,120059101.415128,232167284.839442,0.0147165034561515,0.137249143774167,"combination1.4","Q3","Pengembangan agroforestry"
"87",2012,3639281.44481234,19143161.4381649,128664623.02401,360831907.863452,0.0282850200721701,0.165532829895308,"combination1.4","Q3","Pengembangan agroforestry"
"88",2013,1895458.44803138,21038619.8861963,137983841.229035,498815749.092487,0.013736814623715,0.179268512582567,"combination1.4","Q3","Pengembangan agroforestry"
"89",2014,1921695.54786592,22960315.4340622,148081496.61085,646897245.703338,0.0129772834003429,0.192245090995101,"combination1.4","Q3","Pengembangan agroforestry"
"90",2015,1934508.79241607,24894824.2264783,159029191.415231,805926437.118569,0.0121644886401075,0.204408922434775,"combination1.4","Q3","Pengembangan agroforestry"
"91",2016,1985330.92100221,26880155.1474805,170904048.641348,976830485.759917,0.0116166406634903,0.216024952084187,"combination1.4","Q3","Pengembangan agroforestry"
"92",2017,2048310.4963112,28928465.6437917,183791353.15164,1160621838.91156,0.01114475986594,0.2271691448206,"combination1.4","Q3","Pengembangan agroforestry"
"93",2018,2093044.25128853,31021509.8950802,197784650.519016,1358406489.43057,0.0105824402742886,0.237751058493405,"combination1.4","Q3","Pengembangan agroforestry"
"94",2019,2169619.62333663,33191129.5184169,212986576.494859,1571393065.92543,0.01018664959568,0.247937220500127,"combination1.4","Q3","Pengembangan agroforestry"
"95",2020,2246406.00435147,35437535.5227683,229509772.202817,1800902838.12825,0.00978784468648387,0.257724614077555,"combination1.4","Q3","Pengembangan agroforestry"
"96",2021,2343358.4807229,37780894.0034912,247477894.148696,2048380732.27695,0.00946896080873754,0.267193158285871,"combination1.4","Q3","Pengembangan agroforestry"
"97",2022,2440596.14338045,40221490.1468717,267026729.124202,2315407461.40115,0.00913989453934125,0.27633266834535,"combination1.4","Q3","Pengembangan agroforestry"
"98",2023,2568113.20779765,42789603.3546693,288305425.179502,2603712886.58065,0.00890761318902938,0.285239927406686,"combination1.4","Q3","Pengembangan agroforestry"
"99",2024,2685901.93901778,45475505.2936871,311477851.058931,2915190737.63958,0.00862309127241797,0.293862692532743,"combination1.4","Q3","Pengembangan agroforestry"
"100",2025,2793101.4625342,48268606.7562213,336726057.139149,3251916794.77873,0.00829487770048037,0.302156820879937,"combination1.4","Q3","Pengembangan agroforestry"
"101",2026,3008756.1390705,51277362.8952918,364243444.293859,3616160239.07259,0.00826028906272678,0.310416558997167,"combination1.4","Q3","Pengembangan agroforestry"
"102",2027,3180215.59567711,54457578.4909689,394250965.538207,4010411204.6108,0.00806647509749449,0.318482528659509,"combination1.4","Q3","Pengembangan agroforestry"
"103",2028,3368729.2723985,57826307.7633674,426987397.015299,4437398601.62609,0.00788952858081149,0.326371593688175,"combination1.4","Q3","Pengembangan agroforestry"
"104",2029,3587540.00644712,61413847.7698145,462716150.467351,4900114752.09345,0.00775321977161083,0.334124388822996,"combination1.4","Q3","Pengembangan agroforestry"
"105",2030,3822623.61344777,65236471.3832623,501727098.188454,5401841850.2819,0.00761892994667781,0.341742930077633,"combination1.4","Q3","Pengembangan agroforestry"
"106",2010,12506975.5825664,12506975.5825664,112108482.180049,112108482.180049,0.11156136751972,0.111562569011375,"combination1.5","Q3","Rehabilitasi hutan dan lahan"
"107",2011,1884178.03862749,14391153.6211939,120059631.533878,232168113.713927,0.015693685000989,0.127253731985094,"combination1.5","Q3","Rehabilitasi hutan dan lahan"
"108",2012,3756373.35308034,18147526.9742743,128665384.505774,360833498.219702,0.0291949024790872,0.156446911691288,"combination1.5","Q3","Rehabilitasi hutan dan lahan"
"109",2013,2012328.57179082,20159855.5460651,137984834.073813,498818332.293514,0.0145836938189479,0.171028899991769,"combination1.5","Q3","Rehabilitasi hutan dan lahan"
"110",2014,2038357.31075669,22198212.8568218,148082720.818642,646901053.112157,0.0137649909421443,0.184792525219197,"combination1.5","Q3","Rehabilitasi hutan dan lahan"
"111",2015,2074607.85391048,24272820.7107323,159029993.889568,805931047.001725,0.0130453872453212,0.197836851510953,"combination1.5","Q3","Rehabilitasi hutan dan lahan"
"112",2016,2131116.54330454,26403937.2540368,170904429.38223,976835476.383955,0.0124696390316384,0.210305701426384,"combination1.5","Q3","Rehabilitasi hutan dan lahan"
"113",2017,2197846.78928533,28601784.0433221,183791312.159067,1160626788.54302,0.0119583823819873,0.222263534477087,"combination1.5","Q3","Rehabilitasi hutan dan lahan"
"114",2018,2112426.15111259,30714210.1944347,197784609.526443,1358411398.06947,0.0106804374524913,0.232943461854452,"combination1.5","Q3","Rehabilitasi hutan dan lahan"
"115",2019,2189572.79225947,32903782.9866942,212986535.502286,1571397933.57175,0.0102803343276879,0.243223323895215,"combination1.5","Q3","Rehabilitasi hutan dan lahan"
"116",2020,2034377.56545752,34938160.5521517,229509731.210244,1800907664.782,0.00886401441337538,0.252086901356723,"combination1.5","Q3","Rehabilitasi hutan dan lahan"
"117",2021,1945012.00736793,36883172.5595196,247477853.156123,2048385517.93812,0.00785933764400692,0.259945835474514,"combination1.5","Q3","Rehabilitasi hutan dan lahan"
"118",2022,1898435.84240545,38781608.4019251,267026688.131629,2315412206.06975,0.0071095359631979,0.267054999024018,"combination1.5","Q3","Rehabilitasi hutan dan lahan"
"119",2023,2051701.66567649,40833310.0676015,288304962.453474,2603717168.52322,0.00711642854918803,0.274171198896828,"combination1.5","Q3","Rehabilitasi hutan dan lahan"
"120",2024,1964523.84268798,42797833.9102895,311477388.332903,2915194556.85612,0.00630711543204644,0.280478103721341,"combination1.5","Q3","Rehabilitasi hutan dan lahan"
"121",2025,2080816.29263107,44878650.2029206,336723635.123714,3251918191.97984,0.00617959678377363,0.286657506947416,"combination1.5","Q3","Rehabilitasi hutan dan lahan"
"122",2026,2214388.00783739,47093038.210758,364241675.374894,3616159867.35473,0.0060794471295967,0.292736776191136,"combination1.5","Q3","Rehabilitasi hutan dan lahan"
"123",2027,2413211.98919855,49506250.1999565,394249196.619242,4010409063.97397,0.00612103210327956,0.298857645102697,"combination1.5","Q3","Rehabilitasi hutan dan lahan"
"124",2028,2611380.38817666,52117630.5881332,426985628.096333,4437394692.07031,0.00611585078359476,0.304973346217547,"combination1.5","Q3","Rehabilitasi hutan dan lahan"
"125",2029,2838204.63663077,54955835.224764,462714381.548386,4900109073.61869,0.00613381548058492,0.311107024594172,"combination1.5","Q3","Rehabilitasi hutan dan lahan"
"126",2030,3084630.74239056,58040465.9671545,501725329.269488,5401834402.88818,0.00614804667502392,0.317254945770879,"combination1.5","Q3","Rehabilitasi hutan dan lahan"
"127",2010,13711878.7687089,13711878.7687089,112105558.79728,112105558.79728,0.122312211060863,0.122312579709067,"combination1.6","Q3","Perhutanan sosial"
"128",2011,1751676.38818175,15463555.1568906,120057129.884564,232162688.681844,0.0145903570230773,0.13690207693429,"combination1.6","Q3","Perhutanan sosial"
"129",2012,3623882.4320881,19087437.5889787,128663304.589915,360825993.271758,0.0281656253400175,0.165067041542671,"combination1.6","Q3","Perhutanan sosial"
"130",2013,1879848.37904728,20967285.968026,137983175.891408,498809169.163167,0.0136237506268642,0.178690044613686,"combination1.6","Q3","Perhutanan sosial"
"131",2014,1905887.85101657,22873173.8190426,148081484.369693,646890653.532859,0.0128705344839631,0.191559880716668,"combination1.6","Q3","Perhutanan sosial"
"132",2015,1942149.13698628,24815322.9560288,159029179.174074,805919832.706933,0.0122125332412135,0.203771762916438,"combination1.6","Q3","Perhutanan sosial"
"133",2016,1998391.29322559,26813714.2492544,170903857.448564,976823690.155497,0.0116930730707879,0.215464314409185,"combination1.6","Q3","Perhutanan sosial"
"134",2017,2065418.1812803,28879132.4305347,183791161.958857,1160614852.11435,0.0112378536555673,0.226701683947782,"combination1.6","Q3","Perhutanan sosial"
"135",2018,2112369.5620664,30991501.9926011,197784459.326233,1358399311.44059,0.0106801594486359,0.237381393875304,"combination1.6","Q3","Perhutanan sosial"
"136",2019,2189518.51203412,33181020.5046353,212986385.302076,1571385696.74266,0.0102800867244578,0.247661064380814,"combination1.6","Q3","Perhutanan sosial"
"137",2020,2255760.32061239,35436780.8252476,229509581.010034,1800895277.7527,0.00982861068668752,0.257489289988796,"combination1.6","Q3","Perhutanan sosial"
"138",2021,2343223.4659333,37780004.291181,247477702.955912,2048372980.70861,0.00946842256068114,0.266957356928282,"combination1.6","Q3","Perhutanan sosial"
"139",2022,2432027.03996281,40212031.3311438,267026537.931418,2315399518.64003,0.00910781025287994,0.276064838978949,"combination1.6","Q3","Perhutanan sosial"
"140",2023,2551778.0735997,42763809.4047435,288305233.986718,2603704752.62674,0.00885095992990976,0.284915496616079,"combination1.6","Q3","Perhutanan sosial"
"141",2024,2662367.90678225,45426177.3115257,311477659.866148,2915182412.49289,0.00854754048147903,0.293462758690398,"combination1.6","Q3","Perhutanan sosial"
"142",2025,2814117.60857882,48240294.9201045,336723906.656958,3251906319.14985,0.0083573442602213,0.301819847082028,"combination1.6","Q3","Perhutanan sosial"
"143",2026,2958041.18227122,51198336.1023758,364241946.908138,3616148266.05799,0.00812108876361031,0.309940700693992,"combination1.6","Q3","Perhutanan sosial"
"144",2027,3142567.89042504,54340903.9928008,394249468.152486,4010397734.21047,0.00797101364562798,0.317911498612526,"combination1.6","Q3","Perhutanan sosial"
"145",2028,3327627.20496339,57668531.1977642,426985899.629577,4437383633.84005,0.00779329530050102,0.325704596062269,"combination1.6","Q3","Perhutanan sosial"
"146",2029,3583501.77415664,61252032.9719208,462714520.017079,4900098153.85713,0.00774451982622973,0.33344895627676,"combination1.6","Q3","Perhutanan sosial"
"147",2030,3819664.87891673,65071697.8508376,501725334.673632,5401823488.53076,0.00761305960641072,0.34106188958078,"combination1.6","Q3","Perhutanan sosial"
"148",2010,13761584.5618196,13761584.5618196,112105198.462094,112105198.462094,0.122755989468881,0.122756255458072,"combination1.7","Q3","Rehabilitasi mangrove"
"149",2011,1751641.5333003,15513226.0951199,120056769.549377,232161968.011471,0.0145901104941848,0.137345745586053,"combination1.7","Q3","Rehabilitasi mangrove"
"150",2012,3623849.26714751,19137075.3622674,128662944.254729,360824912.2662,0.0281654464549868,0.165510715306314,"combination1.7","Q3","Rehabilitasi mangrove"
"151",2013,1879816.76140462,21016892.1236721,137982815.556222,498807727.822422,0.0136235570627176,0.179133732988524,"combination1.7","Q3","Rehabilitasi mangrove"
"152",2014,1905857.65124009,22922749.7749121,148081124.034506,646888851.856928,0.0128703618618939,0.192003590950915,"combination1.7","Q3","Rehabilitasi mangrove"
"153",2015,1942120.23757418,24864870.0124863,159028818.838887,805917670.695816,0.0122123791885906,0.204215500396751,"combination1.7","Q3","Rehabilitasi mangrove"
"154",2016,1930114.63750024,26794984.6499866,170903676.065004,976821346.76082,0.0112935817528355,0.215508645419216,"combination1.7","Q3","Rehabilitasi mangrove"
"155",2017,1935183.13864815,28730167.7886347,183790980.575296,1160612327.33612,0.0105292606448407,0.22603750070081,"combination1.7","Q3","Rehabilitasi mangrove"
"156",2018,1926744.12952719,30656911.9181619,197784277.942672,1358396605.27879,0.00974164453094523,0.23577876883651,"combination1.7","Q3","Rehabilitasi mangrove"
"157",2019,1954213.08582724,32611125.0039891,212986203.918515,1571382809.1973,0.00917530361062675,0.244953723936649,"combination1.7","Q3","Rehabilitasi mangrove"
"158",2020,1986461.46869081,34597586.4726799,229509399.626473,1800892208.82378,0.00865525103513745,0.253608652535819,"combination1.7","Q3","Rehabilitasi mangrove"
"159",2021,2043449.88095589,36641036.3536358,247477521.572352,2048369730.39613,0.00825711308232281,0.261865467847697,"combination1.7","Q3","Rehabilitasi mangrove"
"160",2022,2127893.59607074,38768929.9497066,267026045.342326,2315395775.73846,0.00796886158929847,0.269834146228891,"combination1.7","Q3","Rehabilitasi mangrove"
"161",2023,2199985.99056867,40968915.9402752,288304741.397627,2603700517.13608,0.00763076590382701,0.277464743387726,"combination1.7","Q3","Rehabilitasi mangrove"
"162",2024,2288362.50769661,43257278.4479719,311477167.277056,2915177684.41314,0.00734680659806158,0.284811394574176,"combination1.7","Q3","Rehabilitasi mangrove"
"163",2025,2420359.98407071,45677638.4320426,336723414.067867,3251901098.481,0.00718797649035147,0.291999228234346,"combination1.7","Q3","Rehabilitasi mangrove"
"164",2026,2544806.20518646,48222444.637229,364241454.319046,3616142552.80005,0.00698659138055552,0.298985688349284,"combination1.7","Q3","Rehabilitasi mangrove"
"165",2027,2735114.09543528,50957558.7326643,394248664.357863,4010391217.15791,0.00693753547622063,0.305923163614211,"combination1.7","Q3","Rehabilitasi mangrove"
"166",2028,2904563.08477265,53862121.8174369,426985095.834954,4437376312.99287,0.00680249290456585,0.312725601296932,"combination1.7","Q3","Rehabilitasi mangrove"
"167",2029,3126411.3419542,56988533.1593911,462713849.287007,4900090162.27987,0.00675668417267318,0.319482234883673,"combination1.7","Q3","Rehabilitasi mangrove"
"168",2030,3368399.14769157,60356932.3070827,501724797.00811,5401814959.28798,0.00671363896657698,0.326195827546344,"combination1.7","Q3","Rehabilitasi mangrove"
"169",2010,13865710.9349518,13865710.9349518,112117157.045026,112117157.045026,0.123671624400745,0.123675297021797,"combination1.8","Q1","Pembangunan TPS 3R"
"170",2011,1751167.57528217,15616878.5102339,120068728.13231,232185885.177336,0.0145847099617185,0.138251441274257,"combination1.8","Q1","Pembangunan TPS 3R"
"171",2012,3623451.17395678,19240329.6841907,128674902.837661,360860788.014996,0.0281597350691472,0.166404593782584,"combination1.8","Q1","Pembangunan TPS 3R"
"172",2013,1879491.39729886,21119821.0814896,137994774.139154,498855562.154151,0.0136200186494278,0.180017164836763,"combination1.8","Q1","Pembangunan TPS 3R"
"173",2014,1905602.01595557,23025423.0974451,148093082.617439,646948644.771589,0.012867596394615,0.19287780350548,"combination1.8","Q1","Pembangunan TPS 3R"
"174",2015,1941931.45990602,24967354.5573512,159040777.42182,805989422.193409,0.0122102739397173,0.20508159131161,"combination1.8","Q1","Pembangunan TPS 3R"
"175",2016,1998516.20923332,26965870.7665845,170915634.647936,976905056.841345,0.0116929982055182,0.216768559181796,"combination1.8","Q1","Pembangunan TPS 3R"
"176",2017,2065319.80482508,29031190.5714096,183802939.158228,1160707995.99957,0.0112365983606341,0.22799956029418,"combination1.8","Q1","Pembangunan TPS 3R"
"177",2018,2112331.79902327,31143522.3704328,197796236.525604,1358504232.52518,0.0106793326108095,0.238673695622463,"combination1.8","Q1","Pembangunan TPS 3R"
"178",2019,2189538.826217,33333061.1966498,212998162.501447,1571502395.02663,0.0102796136854097,0.248948497038555,"combination1.8","Q1","Pembangunan TPS 3R"
"179",2020,2266954.55338846,35600015.7500383,229521358.209406,1801023753.23603,0.00987687843551443,0.258820923226467,"combination1.8","Q1","Pembangunan TPS 3R"
"180",2021,2364539.68060704,37964555.4306453,247489480.155284,2048513233.39131,0.00955410177080434,0.268370913319606,"combination1.8","Q1","Pembangunan TPS 3R"
"181",2022,2462306.97149417,40426862.4021395,267038315.13079,2315551548.5221,0.0092208002821175,0.277587918927987,"combination1.8","Q1","Pembangunan TPS 3R"
"182",2023,2590256.24364496,43017118.6457845,288317011.18609,2603868559.70819,0.00898405624069515,0.286568480048411,"combination1.8","Q1","Pembangunan TPS 3R"
"183",2024,2708374.34902076,45725492.9948052,311489437.06552,2915357996.77371,0.00869491554685072,0.295260176631626,"combination1.8","Q1","Pembangunan TPS 3R"
"184",2025,2866685.17429248,48592178.1690977,336735683.85633,3252093680.63004,0.00851316124701404,0.30377037949918,"combination1.8","Q1","Pembangunan TPS 3R"
"185",2026,3015158.69118599,51607336.8602837,364253724.10751,3616347404.73755,0.0082776331211814,0.312045293765203,"combination1.8","Q1","Pembangunan TPS 3R"
"186",2027,3203851.88680075,54811188.7470845,394261245.351858,4010608650.08941,0.00812621561102584,0.320169015104229,"combination1.8","Q1","Pembangunan TPS 3R"
"187",2028,3392688.80385384,58203877.5509383,426997676.828949,4437606326.91836,0.0079454502634517,0.328112177779571,"combination1.8","Q1","Pembangunan TPS 3R"
"188",2029,3611720.53098623,61815598.0819245,462726430.281002,4900332757.19936,0.00780530415950721,0.335915386390848,"combination1.8","Q1","Pembangunan TPS 3R"
"189",2030,3850890.21297127,65666488.2948958,501737378.002104,5402070135.20147,0.00767511128691536,0.343588579510646,"combination1.8","Q1","Pembangunan TPS 3R"
"190",2010,13825634.3841887,13825634.3841887,112107888.633266,112107888.633266,0.12332436684644,0.123325399245877,"combination1.9","Q1","Pembangunan ITF TPST"
"191",2011,1752102.33362592,15577736.7178147,120059459.720549,232167348.353815,0.0145936216746612,0.137916613053004,"combination1.9","Q1","Pembangunan ITF TPST"
"192",2012,3624305.79738567,19202042.5152003,128665634.4259,360832982.779715,0.0281684057561845,0.166083168425038,"combination1.9","Q1","Pembangunan ITF TPST"
"193",2013,1880269.35667677,21082311.8718771,137985505.727394,498818488.50711,0.0136265714776699,0.179707646364108,"combination1.9","Q1","Pembangunan ITF TPST"
"194",2014,1906306.61682574,22988618.4887028,148083814.205678,646902302.712788,0.0128731598861845,0.192578850424212,"combination1.9","Q1","Pembangunan ITF TPST"
"195",2015,1942565.85175054,24931184.3404534,159031509.010059,805933811.722847,0.0122149746540333,0.204792001825252,"combination1.9","Q1","Pembangunan ITF TPST"
"196",2016,1999083.39410099,26930267.7345544,170906366.236176,976840177.959023,0.0116969510154961,0.216487257719566,"combination1.9","Q1","Pembangunan ITF TPST"
"197",2017,2065822.64537317,28996090.3799275,183793670.746468,1160633848.70549,0.011239900900738,0.227725585245448,"combination1.9","Q1","Pembangunan ITF TPST"
"198",2018,2112773.02602543,31108863.405953,197786968.113844,1358420816.81934,0.0106820638698973,0.238406188175235,"combination1.9","Q1","Pembangunan ITF TPST"
"199",2019,2184795.56268887,33293658.9686418,212992517.868598,1571413334.68793,0.0102576164860248,0.248661099291475,"combination1.9","Q1","Pembangunan ITF TPST"
"200",2020,2267658.7626601,35561317.7313019,229515713.576556,1800929048.26449,0.00988018958407269,0.258538785908162,"combination1.9","Q1","Pembangunan ITF TPST"
"201",2021,2365191.15781191,37926508.8891139,247483835.522434,2048412883.78692,0.00955695208464434,0.268093426491372,"combination1.9","Q1","Pembangunan ITF TPST"
"202",2022,2462907.89829896,40389416.7874128,267032670.49794,2315445554.28486,0.00922324558154751,0.277314538788198,"combination1.9","Q1","Pembangunan ITF TPST"
"203",2023,2590808.70726947,42980225.4946823,288311366.553241,2603756920.8381,0.00898614833762041,0.286298722246738,"combination1.9","Q1","Pembangunan ITF TPST"
"204",2024,2708880.34672491,45689105.8414072,311483792.43267,2915240713.27077,0.00869669758920267,0.29499361020863,"combination1.9","Q1","Pembangunan ITF TPST"
"205",2025,2867146.61763526,48556252.4590425,336730039.223481,3251970752.49426,0.00851467431966294,0.303506621397672,"combination1.9","Q1","Pembangunan ITF TPST"
"206",2026,3015577.410028,51571829.8690705,364248079.47466,3616218831.96892,0.00827891093997598,0.311784003863832,"combination1.9","Q1","Pembangunan ITF TPST"
"207",2027,3204229.63309018,54776059.5021606,394255600.719008,4010474432.68792,0.00812729008096928,0.319909891727793,"combination1.9","Q1","Pembangunan ITF TPST"
"208",2028,3393027.25522775,58169086.7573884,426992032.1961,4437466464.88402,0.00794634793950787,0.327854953644191,"combination1.9","Q1","Pembangunan ITF TPST"
"209",2029,3612021.2941566,61781108.051545,462720785.648152,4900187250.53218,0.00780604936321823,0.335659824945376,"combination1.9","Q1","Pembangunan ITF TPST"
"210",2030,3851154.8269408,65632262.8784858,501731733.369255,5401918983.90143,0.0076757250355271,0.343334471638883,"combination1.9","Q1","Pembangunan ITF TPST"
"211",2010,13826884.5737221,13826884.5737221,112107555.207524,112107555.207524,0.123335885330181,0.12333682274104,"combination1.10","Q1","Rehabilitasi TPA"
"212",2011,1752124.25451222,15579008.8282343,120059126.294808,232166681.502332,0.0145938447878576,0.137928481203868,"combination1.10","Q1","Rehabilitasi TPA"
"213",2012,3624327.65740278,19203336.4856371,128665301.000159,360831982.502491,0.0281686486506436,0.166095449720377,"combination1.10","Q1","Rehabilitasi TPA"
"214",2013,1880291.1578827,21083627.6435198,137985172.301653,498817154.804144,0.0136267624014858,0.179720311205751,"combination1.10","Q1","Rehabilitasi TPA"
"215",2014,1906328.36098913,22989956.004509,148083480.779937,646900635.584081,0.0128733357086742,0.192591871040459,"combination1.10","Q1","Rehabilitasi TPA"
"216",2015,1942587.54038492,24932543.5448939,159031175.584318,805931811.168399,0.0122151366437895,0.20480535218581,"combination1.10","Q1","Rehabilitasi TPA"
"217",2016,1999105.02849049,26931648.5733844,170906032.810435,976837843.978834,0.01169710042189,0.216500913452097,"combination1.10","Q1","Rehabilitasi TPA"
"218",2017,2065844.22660085,28997492.7999852,183793337.320727,1160631181.29956,0.0112400387125888,0.227739523553905,"combination1.10","Q1","Rehabilitasi TPA"
"219",2018,2112794.5549969,31110287.3549821,197786634.688103,1358417815.98766,0.010682190727036,0.238420387760109,"combination1.10","Q1","Rehabilitasi TPA"
"220",2019,2189942.52303638,33300229.8780185,212988560.663946,1571406376.65161,0.0102819724975356,0.248701132009353,"combination1.10","Q1","Rehabilitasi TPA"
"221",2020,2267301.67924982,35567531.5572683,229511756.371904,1800918133.02351,0.0098788040974069,0.258578799751456,"combination1.10","Q1","Rehabilitasi TPA"
"222",2021,2364832.61141201,37932364.1686803,247479878.317782,2048398011.34129,0.0095556561102531,0.268133406433881,"combination1.10","Q1","Rehabilitasi TPA"
"223",2022,2462547.97661853,40394912.1452989,267028713.293288,2315426724.63458,0.0092220343881664,0.277354472306218,"combination1.10","Q1","Rehabilitasi TPA"
"224",2023,2590447.49134903,42985359.6366479,288307409.348588,2603734133.98317,0.00898501879366185,0.286338599041547,"combination1.10","Q1","Rehabilitasi TPA"
"225",2024,2708517.9115194,45693877.5481673,311479835.228018,2915213969.21119,0.00869564448541794,0.295033421954029,"combination1.10","Q1","Rehabilitasi TPA"
"226",2025,2866783.03254361,48560660.5807109,336726082.018828,3251940051.23002,0.00851369461894938,0.303546361510433,"combination1.10","Q1","Rehabilitasi TPA"
"227",2026,3015212.73936809,51575873.320079,364244122.270008,3616184173.50003,0.00827799971232744,0.31182366729512,"combination1.10","Q1","Rehabilitasi TPA"
"228",2027,3203863.93653821,54779737.2566172,394251643.514356,4010435817.01438,0.00812644408525223,0.319949474773893,"combination1.10","Q1","Rehabilitasi TPA"
"229",2028,3392660.58820511,58172397.8448223,426988074.991447,4437423892.00583,0.00794556285505882,0.327894453774949,"combination1.10","Q1","Rehabilitasi TPA"
"230",2029,3611653.70818423,61784051.5530065,462716828.4435,4900140720.44933,0.00780532171335375,0.335699240648969,"combination1.10","Q1","Rehabilitasi TPA"
"231",2030,3850786.36997855,65634837.9229851,501727776.164603,5401868496.61393,0.00767505119890993,0.343373802281688,"combination1.10","Q1","Rehabilitasi TPA"
"232",2010,13829421.3720916,13829421.3720916,112104953.226926,112104953.226926,0.123361376763592,0.123361572885234,"combination1.11","Q1","Pembangunan instalasi pengelolaan limbah tinja "
"233",2011,1751823.94690912,15581245.3190008,120056524.314209,232161477.541135,0.0145916596945976,0.137952775165678,"combination1.11","Q1","Pembangunan instalasi pengelolaan limbah tinja "
"234",2012,3624025.21362959,19205270.5326304,128662699.019561,360824176.560696,0.0281668676410917,0.166119291296355,"combination1.11","Q1","Pembangunan instalasi pengelolaan limbah tinja "
"235",2013,1879986.72891713,21085257.2615475,137982570.321054,498806746.88175,0.0136248130799624,0.179743706675392,"combination1.11","Q1","Pembangunan instalasi pengelolaan limbah tinja "
"236",2014,1906022.08548411,22991279.3470316,148080878.799338,646887625.681088,0.0128714936117236,0.192614828747412,"combination1.11","Q1","Pembangunan instalasi pengelolaan limbah tinja "
"237",2015,1942279.54579047,24933558.8928221,159028573.603719,805916199.284808,0.012213399779529,0.204827882172037,"combination1.11","Q1","Pembangunan instalasi pengelolaan limbah tinja "
"238",2016,1998795.43206528,26932354.3248873,170903430.829836,976819630.114644,0.0116954669801534,0.216523027138305,"combination1.11","Q1","Pembangunan instalasi pengelolaan limbah tinja "
"239",2017,2065533.13633203,28997887.4612194,183790735.340128,1160610365.45477,0.0112385052081624,0.227761233460497,"combination1.11","Q1","Pembangunan instalasi pengelolaan limbah tinja "
"240",2018,2112482.07042381,31110369.5316432,197784032.707504,1358394398.16228,0.0106807513301536,0.238441707263646,"combination1.11","Q1","Pembangunan instalasi pengelolaan limbah tinja "
"241",2019,2189628.7360089,33299998.2676521,212985958.683347,1571380356.84562,0.0102806248334159,0.248722075130311,"combination1.11","Q1","Pembangunan instalasi pengelolaan limbah tinja "
"242",2020,2266986.67460349,35566984.9422556,229509154.391305,1800889511.23693,0.00987754358041142,0.258599380969481,"combination1.11","Q1","Pembangunan instalasi pengelolaan limbah tinja "
"243",2021,2364516.46757741,37931501.409833,247477276.337184,2048366787.57411,0.00955447911248139,0.268153640527331,"combination1.11","Q1","Pembangunan instalasi pengelolaan limbah tinja "
"244",2022,2462230.76618685,40393732.1760198,267026111.31269,2315392898.8868,0.00922093631249251,0.277374374213244,"combination1.11","Q1","Pembangunan instalasi pengelolaan limbah tinja "
"245",2023,2590129.28157101,42983861.4575908,288304807.36799,2603697706.25479,0.00898399615745912,0.286358183740197,"combination1.11","Q1","Pembangunan instalasi pengelolaan limbah tinja "
"246",2024,2708198.76476233,45692060.2223532,311477233.247419,2915174939.50221,0.00869469250297051,0.295052704359262,"combination1.11","Q1","Pembangunan instalasi pengelolaan limbah tinja "
"247",2025,2866463.00671238,48558523.2290656,336723480.03823,3251898419.54044,0.00851280999586645,0.303565356386175,"combination1.11","Q1","Pembangunan instalasi pengelolaan limbah tinja "
"248",2026,3014891.88827049,51573415.1173361,364241520.28941,3616139939.82985,0.00827717797211861,0.311842389179645,"combination1.11","Q1","Pembangunan instalasi pengelolaan limbah tinja "
