"","Year","TotalEmission","CummulativeEmission","ResultTotalGDP","CummulativeGDP","EmissionIntensity","CummulativeEmissionIntensity","ID"
"55",2022,-3736.1381954588,-20579.1789961196,1772.0702316761,32902.7764797211,-2.10834657039806,-0.000106890991956154,"combination1.3"
"56",2023,-4032.66789171472,-24611.8468878344,1772.07023173571,34674.8467116356,-2.27568175318018,-0.000121414105969109,"combination1.3"
"57",2024,-4329.29177317396,-28941.1386610083,1772.0702316761,36446.9169435501,-2.44307008592945,-0.000135805217703622,"combination1.3"
"58",2025,-4626.00385580212,-33567.1425168104,1772.0702316165,38218.987174511,-2.61050819164331,-0.00014999491075729,"combination1.3"
"59",2026,-4922.79880855605,-38489.9413253665,1772.07023173571,39991.0574069023,-2.7779930616713,-0.000163924069543908,"combination1.3"
"60",2027,-5219.67105893046,-43709.612384297,1772.0702316165,41763.1276378632,-2.9455215520262,-0.000177542937614295,"combination1.3"
"61",2028,-5516.61664223671,-49226.2290265337,1772.0702316761,43535.1978702545,-3.1130914247224,-0.000190810236880612,"combination1.3"
"62",2029,-5813.63052596897,-55039.8595525026,1772.0702316761,45307.2681016922,-3.28069984024853,-0.000203692334894257,"combination1.3"
"63",2030,-6110.70848048478,-61150.5680329874,1772.07023155689,47079.3383331299,-3.4483444119007,-0.000216162471035286,"combination1.3"
"64",2010,-93399.0975656081,-93399.0975656081,3918.57881341875,3918.57881341875,-23.834941700234,-0.000836311665361064,"combination1.4"
"65",2011,15108.2509181835,-78290.8466474246,3265.48234452307,7184.06115794182,4.62665215248317,-0.000713038207580036,"combination1.4"
"66",2012,15338.6748123374,-62952.1718350872,2612.3858755976,9796.44703358412,5.87151957741641,-0.000595729652171417,"combination1.4"
"67",2013,15554.558031382,-47397.6138037052,1959.28940671682,11755.7364402413,7.93887721643265,-0.000484327657232386,"combination1.4"
"68",2014,15756.6678659208,-31640.9459377844,1306.19293782115,13061.9293780327,12.0630478160481,-0.000378740797457977,"combination1.4"
"69",2015,-7687.20758392848,-39328.1535217129,1306.19293782115,14368.1223158836,-5.88520069382051,-0.000427836652171165,"combination1.4"
"70",2016,-13380.6489977874,-52708.8025195003,1306.19293782115,15674.3152537346,-10.2440065401881,-0.000506830390715307,"combination1.4"
"71",2017,-17138.4836887959,-69847.2862082962,1306.19293779135,16980.5081915855,-13.1209434632035,-0.000600727062180173,"combination1.4"
"72",2018,-19353.3887114748,-89200.674919771,1306.19293779135,18286.7011294365,-14.8166386079224,-0.000699175010308584,"combination1.4"
"73",2019,-19924.4266633727,-109125.101583144,1306.19293779135,19592.894067049,-15.2538159462591,-0.000793273450217957,"combination1.4"
"74",2020,-20495.7456485257,-129620.847231669,1306.19293782115,20899.0870049,-15.6912084387123,-0.000883083051440137,"combination1.4"
"75",2021,-21072.8392771035,-150693.686508773,1306.19293785095,22205.2799427509,-16.1330219039265,-0.000968700469204054,"combination1.4"
"76",2022,-21549.2666195557,-172242.953128329,1306.19293779135,23511.4728803635,-16.4977669041707,-0.00104983083778554,"combination1.4"
"77",2023,-21930.5222023427,-194173.475330671,1306.19293779135,24817.6658186913,-16.7896499573985,-0.00112629264420683,"combination1.4"
"78",2024,-22211.0909822248,-216384.566312896,1306.19293779135,26123.8587565422,-17.0044488372305,-0.00119796398419347,"combination1.4"
"79",2025,-73275.6374657974,-289660.203778693,3265.48234450817,29389.3411006927,-22.4394529613767,-0.00141640791016284,"combination1.4"
"80",2026,-6049.68092950433,-295709.884708198,2612.3858756423,32001.7269763947,-2.31576850338655,-0.00143362711319694,"combination1.4"
"81",2027,-23240.4943228886,-318950.379031086,2612.38587552309,34614.1128516197,-8.89627161922815,-0.00149313486727554,"combination1.4"
"82",2028,-23522.5976015031,-342472.976632589,2612.3858755827,37226.4987268448,-9.00425845253676,-0.00154873670289568,"combination1.4"
"83",2029,-23704.1635528728,-366177.140185462,2612.3858755827,39838.8846035004,-9.07376041741368,-0.00160043370585194,"combination1.4"
"84",2030,-27752.4465522319,-393929.586737694,2612.38587552309,42451.2704782486,-10.6234101218584,-0.00165617618452951,"combination1.4"
"85",2010,-1323453.32743357,-1323453.32743357,4217.33454930782,4217.33454930782,-313.812744035396,-0.0118085527658456,"combination1.5"
"86",2011,132436.108627493,-1191017.21880607,3795.60109436512,8012.93564367294,34.891998746682,-0.0107084499966537,"combination1.5"
"87",2012,132430.58308034,-1058586.63572573,3373.86763942242,11386.8032830954,39.2518608415271,-0.0096816478561923,"combination1.5"
"88",2013,132424.681790819,-926161.953934915,2952.13418450952,14338.9374676347,44.8572705419964,-0.00872394024803014,"combination1.5"
"89",2014,132418.430756692,-793743.523178224,2530.40072959661,16869.3381972313,52.3310119254516,-0.00783130657336228,"combination1.5"
"90",2015,132411.853910478,-661331.669267746,2108.66727465391,18978.0054718256,62.7940953521034,-0.00699990757599356,"combination1.5"
"91",2016,132404.973304538,-528926.695963208,1686.93381974101,20664.9392915964,78.4885404247013,-0.00622608104851829,"combination1.5"
"92",2017,132397.809285326,-396528.886677882,1265.20036476851,21930.1396563053,104.64572487659,-0.00550633740569351,"combination1.5"
"93",2018,28.5111125856638,-396500.375565296,1265.20036479831,23195.3400211334,0.0225348595992611,-0.0055067716492615,"combination1.5"
"94",2019,28.742259465158,-396471.633305831,1265.20036479831,24460.5403857231,0.0227175554677776,-0.00550717005513024,"combination1.5"
"95",2020,-232524.184542481,-628995.817848312,1265.20036479831,25725.7407507896,-183.784474785185,-0.00652079577227282,"combination1.5"
"96",2021,-419419.312632069,-1048415.13048038,1265.20036485791,26990.9411156178,-331.504261523962,-0.00821602328056104,"combination1.5"
"97",2022,-563709.567594558,-1612124.69807494,1265.20036476851,28256.141479969,-445.549640430036,-0.0103275001591174,"combination1.5"
"98",2023,-538342.064323511,-2150466.76239845,843.466909885406,29099.6083903313,-638.249180867866,-0.0121950211540653,"combination1.5"
"99",2024,-743589.187312026,-2894055.94971048,843.466909825802,29943.0753002167,-881.586673584618,-0.0145825527955949,"combination1.5"
"100",2025,-785560.807368934,-3679616.75707941,843.466909825802,30786.5422096252,-931.347511345968,-0.0169157218426834,"combination1.5"
"101",2026,-800417.812162612,-4480034.56924202,843.466909885406,31630.0091199875,-948.961723076198,-0.0191134099192283,"combination1.5"
"102",2027,-790244.100801442,-5270278.67004346,843.466909825802,32473.4760293961,-936.899944260585,-0.0211180184240867,"combination1.5"
"103",2028,-780871.481823348,-6051150.15186681,843.466909825802,33316.9429397583,-925.787926860839,-0.0229469841735235,"combination1.5"
"104",2029,-773039.533369228,-6824189.68523604,843.466909825802,34160.4098491669,-916.502502189305,-0.0246177979346764,"combination1.5"
"105",2030,-765745.317609444,-7589935.00284548,843.466909766197,35003.8767585754,-907.854604304161,-0.0261441604912835,"combination1.5"
"106",2010,-118550.14129114,-118550.14129114,1293.95177994668,1293.95177994668,-91.6186701300603,-0.00105854206815408,"combination1.6"
"107",2011,-65.5418182499707,-118615.68310939,1293.95177993178,2587.90355986357,-0.0506524425921235,-0.00106010504745721,"combination1.6"
"108",2012,-60.3379119019955,-118676.021021292,1293.95177993178,3881.85533982515,-0.0466307267687954,-0.00106151800480897,"combination1.6"
"109",2013,-55.5109527166933,-118731.531974008,1293.95177993178,5175.80711972713,-0.0429003256362612,-0.001062795626113,"combination1.6"
"110",2014,-51.0289834290743,-118782.560957437,1293.95177993178,6469.75889968872,-0.0394365417788324,-0.00106395107589069,"combination1.6"
"111",2015,-46.8630137220025,-118829.423971159,1293.95177993178,7763.71067965031,-0.0362169707162295,-0.00106499617050815,"combination1.6"
"112",2016,-320.276774412021,-119149.700745571,1115.00015419722,8878.71083378792,-0.287243704143356,-0.00106746806571734,"combination1.6"
"113",2017,-30.7987196967006,-119180.499465268,1115.00015419722,9993.71098804474,-0.0276221663116049,-0.00106818793499841,"combination1.6"
"114",2018,-28.0779335983098,-119208.577398866,1115.00015419722,11108.7111423016,-0.0251819997446776,-0.00106883962840876,"combination1.6"
"115",2019,-25.5379658788443,-119234.115364745,1115.00015422702,12223.71129632,-0.02290400210442,-0.00106942956953116,"combination1.6"
"116",2020,-11141.429387603,-130375.544752348,1115.00015422702,13338.7114505768,-9.99231196997173,-0.00111840714019951,"combination1.6"
"117",2021,-21207.854066696,-151583.398819044,1115.00015425682,14453.7116048336,-19.0204942893767,-0.00120450182679277,"combination1.6"
"118",2022,-30118.3700371981,-181701.768856242,1115.00015416741,15568.7117586136,-27.0119873298922,-0.00131766020418644,"combination1.6"
"119",2023,-38265.6564002968,-219967.425256539,1115.00015425682,16683.7119135857,-34.3189696021181,-0.00145072343481401,"combination1.6"
"120",2024,-45745.1232177466,-265712.548474286,1115.00015419722,17798.7120676041,-41.0270106650186,-0.00159789782653852,"combination1.6"
"121",2025,-52259.491421178,-317972.039895464,1115.00015413761,18913.7122216225,-46.8694925532075,-0.00175338170807149,"combination1.6"
"122",2026,-56764.6377287768,-374736.677624241,1115.00015425682,20028.7123761177,-50.9099819511792,-0.00190948541637193,"combination1.6"
"123",2027,-60888.1995749548,-435624.877199195,1115.00015413761,21143.7125296593,-54.6082431908257,-0.00206416491425787,"combination1.6"
"124",2028,-64624.6650366187,-500249.542235814,1115.00015413761,22258.7126836777,-57.959332827718,-0.00221573432880162,"combination1.6"
"125",2029,-27742.3958433494,-527991.938079163,981.935603737831,23240.6482887268,-28.2527649855503,-0.00227586625208787,"combination1.6"
"126",2030,-30711.1810832769,-558703.11916244,848.871053278446,24089.5193414688,-36.1788530362373,-0.0023372166813822,"combination1.6"
"127",2010,-68844.3481803834,-68844.3481803834,933.616593778133,933.616593778133,-73.7394221987701,-0.000614866319148921,"combination1.7"
"128",2011,-100.396699696779,-68944.7448800802,933.616593778133,1867.23318755627,-0.107535256298838,-0.000616436395693892,"combination1.7"
"129",2012,-93.5028524901718,-69038.2477325704,933.616593763232,2800.8497813344,-0.100151232438232,-0.00061784424116601,"combination1.7"
"130",2013,-87.1285953763872,-69125.3763279468,933.616593778133,3734.46637511253,-0.0933237433407194,-0.000619107251275453,"combination1.7"
"131",2014,-81.2287599053234,-69206.6050878521,933.616593778133,4668.08296883106,-0.0870044089261622,-0.000620240841644637,"combination1.7"
"132",2015,-75.7624258231372,-69282.3675136752,933.616593778133,5601.6995626688,-0.0811493993659045,-0.000621258690195026,"combination1.7"
"133",2016,-68596.9324997626,-137879.300013438,933.616593778133,6535.31615638733,-73.4744143976346,-0.00102313705568646,"combination1.7"
"134",2017,-130265.841351848,-268145.141365286,933.616593778133,7468.93275022507,-139.528198427464,-0.00173237118197078,"combination1.7"
"135",2018,-185653.510472815,-453798.651838101,933.616593748331,8402.54934406281,-198.854124611736,-0.00267146466720281,"combination1.7"
"136",2019,-235330.964172762,-689129.616010863,933.616593778133,9336.16593766212,-252.063819067773,-0.00377677001369581,"combination1.7"
"137",2020,-280440.281309187,-969569.897320051,933.616593778133,10269.7825314999,-300.380566474627,-0.00499904459317624,"combination1.7"
"138",2021,-320981.43904411,-1290551.33636416,933.616593837738,11203.3991253376,-343.804342342159,-0.00629639090737788,"combination1.7"
"139",2022,-334251.813929267,-1624803.15029343,622.411062479019,11825.8101878166,-537.027431032421,-0.00754835295424483,"combination1.7"
"140",2023,-390057.739431325,-2014860.88972475,622.411062538624,12448.2212505341,-626.688314054701,-0.00890147666316699,"combination1.7"
"141",2024,-419750.522303395,-2434611.41202815,622.411062479019,13070.6323132515,-674.394379546466,-0.0102492619427597,"combination1.7"
"142",2025,-446017.115929294,-2880628.52795744,622.411062479019,13693.0433750153,-716.595740044915,-0.0115740005557534,"combination1.7"
"143",2026,-469999.614813544,-3350628.14277099,622.411062538624,14315.4544382095,-755.127347667247,-0.0128644977610799,"combination1.7"
"144",2027,-468341.994564719,-3818970.13733571,311.20553123951,14626.659968853,-1504.9282469349,-0.0140524999125728,"combination1.7"
"145",2028,-487688.785227358,-4306658.92256306,311.20553123951,14937.8655004501,-1567.09549243848,-0.0151947290941392,"combination1.7"
"146",2029,-484832.828045793,-4791491.75060886,311.20553123951,15249.0710315704,-1557.91841525033,-0.0162425876451755,"combination1.7"
"147",2030,-481976.912308432,-5273468.66291729,311.2055311203,15560.2765626907,-1548.74147182853,-0.0172032787158178,"combination1.7"
"148",2010,35282.0249517579,35282.0249517579,12892.1995259523,12892.1995259523,2.73669554064333,0.00030417524457621,"combination1.8"
"149",2011,-574.354717828333,34707.6702339295,12892.1995259374,25784.3990518749,-0.0445505607226142,0.000289259292510141,"combination1.8"
"150",2012,-491.596043221653,34216.0741907079,12892.1995259225,38676.598577857,-0.0381312779276487,0.000276034235104028,"combination1.8"
"151",2013,-412.492701137438,33803.5814895704,12892.1995259225,51568.7981037498,-0.0319955256904016,0.000264324596963961,"combination1.8"
"152",2014,-336.864044426009,33466.7174451444,12892.1995259523,64460.9976296425,-0.0261292918828857,0.00025397171292052,"combination1.8"
"153",2015,-264.540093977004,33202.1773511674,12892.1995259225,77353.1971555948,-0.0205193918574631,0.00024483222466376,"combination1.8"
"154",2016,-195.360766684636,33006.8165844828,12892.1995259523,90245.3966815472,-0.0151534085623923,0.000236776706893371,"combination1.8"
"155",2017,-129.175174923614,32877.6414095592,12892.1995259225,103137.59620738,-0.0100196382055583,0.000229688411399587,"combination1.8"
"156",2018,-65.8409767337143,32811.8004328255,12892.1995259225,116029.795733452,-0.0051070398500525,0.000223462118749795,"combination1.8"
"157",2019,-5.22378299757838,32806.5766498279,12892.1995259523,128921.995259285,-0.00040518943156773,0.000218003088209739,"combination1.8"
"158",2020,52.8033884651959,32859.3800382931,12892.1995259523,141814.194785357,0.00409576258565509,0.000213226097471875,"combination1.8"
"159",2021,108.360607042909,32967.740645336,12892.1995259821,154706.39431119,0.00840512953778953,0.000209054564531241,"combination1.8"
"160",2022,161.561494164169,33129.3021395002,12892.1995258927,167598.593836784,0.0125317246168653,0.000205419744851332,"combination1.8"
"161",2023,212.513644967228,33341.8157844674,12892.1995259523,180490.793363094,0.016483893577619,0.000202259997518217,"combination1.8"
"162",2024,261.31902076304,33603.1348052304,12892.1995258927,193382.992889404,0.0202695451802623,0.0001995201146896,"combination1.8"
"163",2025,308.07429247722,33911.2090977076,12892.1995258927,206275.192414761,0.0238961778289642,0.000197150709080329,"combination1.8"
"164",2026,352.871185991913,34264.0802836996,12892.1995259523,219167.391941071,0.0273709063594287,0.000195107654838989,"combination1.8"
"165",2027,395.79680075869,34659.8770844582,12892.1995258927,232059.591466427,0.0307004867527663,0.0001933515774446,"combination1.8"
"166",2028,436.933853834867,35096.8109382931,12892.1995258927,244951.790992737,0.0338913350632937,0.000191847388500088,"combination1.8"
"167",2029,476.360986232758,35573.1719245259,12892.1995258927,257843.99051857,0.0369495511821728,0.000190563861999449,"combination1.8"
"168",2030,514.1529712677,36087.3248957936,12892.1995258331,270736.190044403,0.0398809349977442,0.000189473248484173,"combination1.8"
"169",2010,-4794.5258112587,-4794.5258112587,3623.78776568174,3623.78776568174,-1.32307025722206,-4.57225313436754e-05,"combination1.9"
"170",2011,360.403625922278,-4434.12218533643,3623.78776568174,7247.57553136349,0.0994549485859514,-4.55689287429395e-05,"combination1.9"
"171",2012,363.027385668829,-4071.0947996676,3623.78776566684,10871.3632970452,0.10017898650365,-4.53911224419512e-05,"combination1.9"
"172",2013,365.466676766053,-3705.62812290154,3623.78776568174,14495.151062727,0.100852119494172,-4.51938756917403e-05,"combination1.9"
"173",2014,367.73682574369,-3337.89129715785,3623.78776568174,18118.9388283491,0.101478576981317,-4.49813683471301e-05,"combination1.9"
"174",2015,369.851750543341,-2968.03954661451,3623.78776568174,21742.7265940905,0.102062199681211,-4.47572616946168e-05,"combination1.9"
"175",2016,371.824100993574,-2596.21544562094,3623.78776568174,25366.5143597126,0.102606478369084,-4.45247553358952e-05,"combination1.9"
"176",2017,373.66537316516,-2222.55007245578,3623.78776568174,28990.3021254539,0.10311458543568,-4.42866373325801e-05,"combination1.9"
"177",2018,375.386025428772,-1847.16404702701,3623.78776565194,32614.0898911953,0.103589406914739,-4.40453284784592e-05,"combination1.9"
"178",2019,-4748.48731113225,-6595.65135815926,7247.56667646766,39861.6565673351,-0.655183666891987,-6.93946588695704e-05,"combination1.9"
"179",2020,757.012660104781,-5838.63869805448,7247.56667649746,47109.2232439518,0.104450596164867,-6.89112208329679e-05,"combination1.9"
"180",2021,759.837811905891,-5078.80088614859,7247.56667652726,54356.7899205685,0.10484040310616,-6.84322637032331e-05,"combination1.9"
"181",2022,762.488298956305,-4316.31258719228,7247.56667643785,61604.3565969467,0.105206110270801,-6.79603949376162e-05,"combination1.9"
"182",2023,764.977269474417,-3551.33531771787,7247.56667649746,68851.9232735634,0.105549531811152,-6.74978041548258e-05,"combination1.9"
"183",2024,767.316724903882,-2784.01859281398,7247.56667643785,76099.4899501801,0.10587232365843,-6.70463083058959e-05,"combination1.9"
"184",2025,769.517635263503,-2014.50095755048,7247.56667643785,83347.0566263199,0.106175999424088,-6.66073924278088e-05,"combination1.9"
"185",2026,771.590028002858,-1242.91092954762,7247.56667649746,90594.6233029366,0.106461942668977,-6.61822465322093e-05,"combination1.9"
"186",2027,773.543090187013,-469.36783936061,7247.56667643785,97842.1899790764,0.10673142100256,-6.57717989911433e-05,"combination1.9"
"187",2028,775.385227747262,306.017388386652,7247.56667643785,105089.756655693,0.106985594250284,-6.53767468796751e-05,"combination1.9"
"188",2029,777.124156601727,1083.14154498838,7247.56667643785,112337.323332787,0.107225527034914,-6.49975834725591e-05,"combination1.9"
"189",2030,778.766940794885,1861.90848578326,7247.56667631865,119584.890007973,0.10745219403631,-6.46346232793249e-05,"combination1.9"
"190",2010,-3544.33627787419,-3544.33627787419,3290.36202432215,3290.36202432215,-1.07718732822549,-3.42990361806711e-05,"combination1.10"
"191",2011,382.324512220919,-3162.01176565327,3290.36202430725,6580.7240486145,0.116195272555582,-3.37007778797582e-05,"combination1.10"
"192",2012,384.887402782217,-2777.12436287105,3290.36202429235,9871.08607292175,0.11697418093834,-3.31098271024177e-05,"combination1.10"
"193",2013,387.267882699147,-2389.8564801719,3290.36202430725,13161.448097229,0.117697651455445,-3.25290340486006e-05,"combination1.10"
"194",2014,389.480989133939,-2000.37549103796,3290.36202430725,16451.8101215363,0.118370254171633,-3.19607520998244e-05,"combination1.10"
"195",2015,391.540384918451,-1608.83510611951,3290.36202430725,19742.1721458435,0.118996141465888,-3.14069011363438e-05,"combination1.10"
"196",2016,393.458490485325,-1215.37661563419,3290.36202430725,23032.5341701508,0.119579088130329,-3.08690228053576e-05,"combination1.10"
"197",2017,395.246600853279,-820.130014780909,3290.36202427745,26322.896194458,0.1201225269247,-3.03483288754958e-05,"combination1.10"
"198",2018,396.914996899664,-423.215017881244,3290.36202427745,29613.2582187653,0.120629582389745,-2.98457436045396e-05,"combination1.10"
"199",2019,398.473036374897,-24.7419815063477,3290.36202430725,32903.6202428341,0.121103098513541,-2.93619409921231e-05,"combination1.10"
"200",2020,399.929249823093,375.187268316746,3290.36202430725,36193.9822673798,0.12154566788355,-2.88973775393053e-05,"combination1.10"
"201",2021,401.291412007064,776.478680323809,3290.36202433705,39484.3442914486,0.121959653387355,-2.84523211937504e-05,"combination1.10"
"202",2022,402.566618528217,1179.04529885203,3290.36202427745,42774.7063155174,0.12234721150984,-2.80268769181635e-05,"combination1.10"
"203",2023,403.761349029839,1582.80664788187,3290.36202430725,46065.0683403015,0.122710311524108,-2.76210093463902e-05,"combination1.10"
"204",2024,404.881519399583,1987.68816728145,3290.36202424765,49355.4303646088,0.123050751381122,-2.72345629070969e-05,"combination1.10"
"205",2025,405.932543605566,2393.62071088701,3290.36202424765,52645.7923884392,0.123370176477278,-2.68672796672753e-05,"combination1.10"
"206",2026,406.919368088245,2800.54007897526,3290.36202436686,55936.1544132233,0.12367009012224,-2.65188152441809e-05,"combination1.10"
"207",2027,407.846538215876,3208.38661719114,3290.36202424765,59226.5164370537,0.12395187374834,-2.61887528907323e-05,"combination1.10"
"208",2028,408.718205109239,3617.10482230037,3290.36202424765,62516.8784618378,0.124216788942151,-2.5876616122078e-05,"combination1.10"
"209",2029,409.53818424046,4026.64300654083,3290.36202430725,65807.240486145,0.124465995296273,-2.55818798788887e-05,"combination1.10"
"210",2030,410.309978544712,4436.95298508555,3290.36202418804,69097.6025094986,0.124700557424517,-2.53039804745114e-05,"combination1.10"
"211",2010,-1007.53790835105,-1007.53790835105,688.381425768137,688.381425768137,-1.46363319903174,-9.54889198732933e-06,"combination1.11"
"212",2011,82.0169091243297,-925.520999226719,688.381425768137,1376.76285153627,0.119144570225454,-9.40681606967364e-06,"combination1.11"
"213",2012,82.4436295870692,-843.07736963965,688.381425753236,2065.14427733421,0.119764459793287,-9.26825112529395e-06,"combination1.11"
"214",2013,82.8389171268791,-760.238452512771,688.381425738335,2753.52570301294,0.120338687288125,-9.13356440712665e-06,"combination1.11"
"215",2014,83.2054841089994,-677.032968403772,688.381425768137,3441.90712881088,0.120871192909009,-9.00304514733774e-06,"combination1.11"
"216",2015,83.5457904748619,-593.48717792891,688.381425768137,4130.28855454922,0.121365550184095,-8.87691490902842e-06,"combination1.11"
"217",2016,83.862065276131,-509.625112652779,688.381425768137,4818.66998028755,0.121824997213649,-8.75533659705496e-06,"combination1.11"
"218",2017,84.1563320290297,-425.468780623749,688.381425738335,5507.0514061451,0.122252473530596,-8.63842228371325e-06,"combination1.11"
"219",2018,84.4304238110781,-341.038356812671,688.381425738335,6195.43283176422,0.122650642004933,-8.52624006708602e-06,"combination1.11"
"220",2019,84.6860089041293,-256.352347908542,688.381425768137,6883.81425738335,0.123021926121309,-8.41882003410621e-06,"combination1.11"
"221",2020,84.9246034957469,-171.427744412795,688.381425768137,7572.19568324089,0.123368528430271,-8.31615951457643e-06,"combination1.11"
"222",2021,85.1475774049759,-86.2801670078188,688.381425797939,8260.57710909843,0.123692438834004,-8.21822774366154e-06,"combination1.11"
"223",2022,85.3561868444085,-0.923980163410306,688.381425738335,8948.95853471756,0.123995482232628,-8.12496989199829e-06,"combination1.11"
"224",2023,85.5515710152686,84.6275908518583,688.381425797939,9637.3399605751,0.124279313486852,-8.03631069623556e-06,"combination1.11"
"225",2024,85.7347623333335,170.362353185192,688.381425738335,10325.7213864326,0.124545432412528,-7.95215767368518e-06,"combination1.11"
"226",2025,85.9067123793066,256.269065564498,688.381425738335,11014.1028118134,0.12479522132249,-7.87240392519095e-06,"combination1.11"
"227",2026,86.0682704932988,342.337336057797,688.381425797939,11702.4842381477,0.12502991403862,-7.79693071928378e-06,"combination1.11"
"228",2027,86.2202331908047,428.557569248602,688.381425738335,12390.8656635284,0.12525066767792,-7.72560966955105e-06,"combination1.11"
"229",2028,86.3633118271828,514.920881075785,688.381425738335,13079.247089386,0.125458515581754,-7.6583047858847e-06,"combination1.11"
"230",2029,86.4981644973159,601.4190455731,688.381425738335,13767.6285152435,0.125654413764202,-7.59487422685723e-06,"combination1.11"
"231",2030,86.6253853440285,688.044430917129,688.381425619125,14456.0099401474,0.125839225348241,-7.53517190155151e-06,"combination1.11"
"232",2010,21444.4405645281,21444.4405645281,27907.8375364691,27907.8375364691,0.768402085489611,0.00016848659071042,"combination1.12"
"233",2011,603.904308864847,22048.344873393,27907.8375364542,55815.6750729084,0.0216392369375092,0.000151584674832533,"combination1.12"
"234",2012,-515.217102199793,21533.1277711932,27907.8375364393,83723.5126093626,-0.0184613767199653,0.000127225274268949,"combination1.12"
"235",2013,-1637.28977758065,19895.8379936125,27907.8375364542,111631.350145817,-0.0586677407535415,9.6486535520468e-05,"combination1.12"
"236",2014,-2762.09576922655,17133.742224386,27907.8375364542,139539.187682271,-0.0989720455989685,6.03521688847253e-05,"combination1.12"
"237",2015,-3889.43923877738,13244.3029856086,27907.8375364542,167447.025218725,-0.139367273931449,1.97167395937781e-05,"combination1.12"
"238",2016,-5019.13585487753,8225.16713073105,27907.837536484,195354.862755179,-0.179846820747613,-2.46090501490048e-05,"combination1.12"
"239",2017,-6151.02161215618,2074.14551857486,27907.8375364244,223262.700291634,-0.220404809370417,-7.18932396520655e-05,"combination1.12"
"240",2018,-7284.94699854031,-5210.80147996545,27907.8375364542,251170.537828207,-0.261035882447877,-0.000121477568404527,"combination1.12"
"241",2019,-8420.76905147359,-13631.570531439,27907.8375364542,279078.375364304,-0.301734917313965,-0.000172772533750143,"combination1.12"
"242",2020,-9558.36505198479,-23189.9355834238,27907.8375364542,306986.212900877,-0.342497516674279,-0.000225252670403853,"combination1.12"
"243",2021,-10697.6151729524,-33887.5507563762,27907.837536484,334894.05043745,-0.38331938685566,-0.000278451908809929,"combination1.12"
"244",2022,-11838.4111976661,-45725.9619540423,27907.8375364244,362801.887973785,-0.42419665021394,-0.000331959152196637,"combination1.12"
"245",2023,-12980.650480222,-58706.6124342643,27907.8375364542,390709.725510597,-0.465125628715094,-0.000385414011313978,"combination1.12"
"246",2024,-14124.2425955497,-72830.8550298139,27907.8375363946,418617.563046932,-0.506103082230225,-0.000438502752858172,"combination1.12"
"247",2025,-15269.1049374975,-88099.9599673115,27907.8375363946,446525.40058279,-0.547126050794337,-0.000490954422069922,"combination1.12"
"248",2026,-16415.1576764509,-104515.117643762,27907.8375364542,474433.238120079,-0.588191673934208,-0.000542537147018018,"combination1.12"
"249",2027,-17562.3246301077,-122077.44227387,27907.8375363946,502341.075655937,-0.629297221871982,-0.000593054646819136,"combination1.12"
"250",2028,-18710.549836956,-140787.992110826,27907.8375363946,530248.913191795,-0.670440689378227,-0.000642342978207866,"combination1.12"
"251",2029,-19859.7555718124,-160647.747682638,27907.8375363946,558156.750729561,-0.711619291387708,-0.000690267373782527,"combination1.12"
"252",2030,-21009.8967703357,-181657.644452974,27907.837536335,586064.588265419,-0.752831413146275,-0.000736719406510655,"combination1.12"
"253",2010,-1113.93166718818,-1113.93166718818,998.953798294067,998.953798294067,-1.11509828491614,-1.07512181114489e-05,"combination1.13"
"254",2011,150.676234642044,-963.255432546139,998.953798294067,1997.90759658813,0.150834037469357,-1.02813655705192e-05,"combination1.13"
"255",2012,151.315673073754,-811.939759472385,998.953798279166,2996.8613948822,0.151474145585527,-9.83408820853793e-06,"combination1.13"
"256",2013,151.911121666431,-660.028637805954,998.953798294067,3995.81519317627,0.152070217787702,-9.40890967587871e-06,"combination1.13"
"257",2014,-999.595710946247,-1659.6243487522,1997.90759655833,5993.7227897644,-0.500321292470276,-1.74111600198534e-05,"combination1.13"
"258",2015,305.857558172196,-1353.76679058,1997.90759655833,7991.63038623333,0.153088940999612,-1.66465479257694e-05,"combination1.13"
"259",2016,306.82638200745,-1046.94040857255,1997.90759655833,9989.53798282146,0.153573860240584,-1.59225406817232e-05,"combination1.13"
"260",2017,307.733060320839,-739.207348251715,1997.90759655833,11987.4455792904,0.154027674178201,-1.52378079425475e-05,"combination1.13"
"261",2018,899.726796753705,160.519448501989,1498.43449476361,13485.8800742626,0.600444530540284,-1.13738098438398e-05,"combination1.13"
"262",2019,232.119602449238,392.639050951228,1498.43449479342,14984.314568758,0.154908074564341,-1.09156542210664e-05,"combination1.13"
"263",2020,232.681160323322,625.320211274549,1498.43449479342,16482.7490637302,0.155282837609395,-1.04838251806516e-05,"combination1.13"
"264",2021,233.209318697453,858.529529972002,1498.43449485302,17981.1835584641,0.155635311051971,-1.00772446218755e-05,"combination1.13"
"265",2022,233.706673592329,1092.23620356433,1498.43449476361,19479.6180529594,0.155967227402355,-9.69483518287184e-06,"combination1.13"
"266",2023,234.175598010421,1326.41180157475,1498.43449479342,20978.0525484085,0.156280170287128,-9.33552610660193e-06,"combination1.13"
"267",2024,234.618247088045,1561.0300486628,1498.43449473381,22476.4870429039,0.156575577986626,-8.9982583149073e-06,"combination1.13"
"268",2025,235.03659080714,1796.06663946994,1498.43449473381,23974.9215373993,0.156854765178703,-8.68198867864933e-06,"combination1.13"
